,filename,title,album,year,text,doc,tokens,lemmas,POS,Named_Entities,NE_Words
0,nightmares_1,To the death,Nightmares,2006,When In Troy Do as the Greeks do This is treacherous This is cold hearted betrayal Move in for the kill And you’re all traitors We’ll fight them to the death Burn down the houses Loot all the churches And we found the time to pray Pray that our justice be done Pray by the light of the moon That we’re not here,when in troy do as the greeks do this is treacherous this is cold hearted betrayal move in for the kill and you’re all traitors we’ll fight them to the death burn down the houses loot all the churches and we found the time to pray pray that our justice be done pray by the light of the moon that we’re not here,"['when', 'in', 'troy', 'do', 'as', 'the', 'greeks', 'do', 'this', 'is', 'treacherous', 'this', 'is', 'cold', 'hearted', 'betrayal', 'move', 'in', 'for', 'the', 'kill', 'and', 'you', '’re', 'all', 'traitors', 'we', '’ll', 'fight', 'them', 'to', 'the', 'death', 'burn', 'down', 'the', 'houses', 'loot', 'all', 'the', 'churches', 'and', 'we', 'found', 'the', 'time', 'to', 'pray', 'pray', 'that', 'our', 'justice', 'be', 'done', 'pray', 'by', 'the', 'light', 'of', 'the', 'moon', 'that', 'we', '’re', 'not', 'here']","['when', 'in', 'troy', 'do', 'as', 'the', 'greek', 'do', 'this', 'be', 'treacherous', 'this', 'be', 'cold', 'hearted', 'betrayal', 'move', 'in', 'for', 'the', 'kill', 'and', 'you', '’re', 'all', 'traitor', 'we', '’ll', 'fight', 'they', 'to', 'the', 'death', 'burn', 'down', 'the', 'house', 'loot', 'all', 'the', 'church', 'and', 'we', 'find', 'the', 'time', 'to', 'pray', 'pray', 'that', 'our', 'justice', 'be', 'do', 'pray', 'by', 'the', 'light', 'of', 'the', 'moon', 'that', 'we', '’re', 'not', 'here']","[('SCONJ', 'WRB'), ('ADP', 'IN'), ('NOUN', 'NN'), ('VERB', 'VBP'), ('SCONJ', 'IN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('VERB', 'VBP'), ('PRON', 'DT'), ('AUX', 'VBZ'), ('ADJ', 'JJ'), ('PRON', 'DT'), ('AUX', 'VBZ'), ('ADJ', 'JJ'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('ADV', 'RB'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'DT'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VB'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('VERB', 'VBP'), ('DET', 'PDT'), ('DET', 'DT'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('DET', 'DT'), ('NOUN', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('VERB', 'VB'), ('SCONJ', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('AUX', 'VB'), ('VERB', 'VBN'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PART', 'RB'), ('ADV', 'RB')]",[],[]
1,nightmares_2,You Don’t Walk Away From Dismemberment,Nightmares,2006,"I will spill blood On your filthy princess whites Come home tonight So I can slit your throat Every time you discard my heart Your ships sinking fast The colours are fading Save me again tonight, you know I’ll make it count Princess, there’s more to life than robbing banks You won’t walk away from this broken heart Slash my arms Tear off my limbs I will never back down To your sin",i will spill blood on your filthy princess whites come home tonight so i can slit your throat every time you discard my heart your ships sinking fast the colours are fading save me again tonight you know i’ll make it count princess there’s more to life than robbing banks you won’t walk away from this broken heart slash my arms tear off my limbs i will never back down to your sin,"['i', 'will', 'spill', 'blood', 'on', 'your', 'filthy', 'princess', 'whites', 'come', 'home', 'tonight', 'so', 'i', 'can', 'slit', 'your', 'throat', 'every', 'time', 'you', 'discard', 'my', 'heart', 'your', 'ships', 'sinking', 'fast', 'the', 'colours', 'are', 'fading', 'save', 'me', 'again', 'tonight', 'you', 'know', 'i', '’ll', 'make', 'it', 'count', 'princess', 'there', '’s', 'more', 'to', 'life', 'than', 'robbing', 'banks', 'you', 'wo', 'n’t', 'walk', 'away', 'from', 'this', 'broken', 'heart', 'slash', 'my', 'arms', 'tear', 'off', 'my', 'limbs', 'i', 'will', 'never', 'back', 'down', 'to', 'your', 'sin']","['I', 'will', 'spill', 'blood', 'on', 'your', 'filthy', 'princess', 'white', 'come', 'home', 'tonight', 'so', 'I', 'can', 'slit', 'your', 'throat', 'every', 'time', 'you', 'discard', 'my', 'heart', 'your', 'ship', 'sink', 'fast', 'the', 'colour', 'be', 'fade', 'save', 'I', 'again', 'tonight', 'you', 'know', 'I', '’ll', 'make', 'it', 'count', 'princess', 'there', '’', 'more', 'to', 'life', 'than', 'rob', 'bank', 'you', 'will', 'not', 'walk', 'away', 'from', 'this', 'broken', 'heart', 'slash', 'my', 'arm', 'tear', 'off', 'my', 'limb', 'I', 'will', 'never', 'back', 'down', 'to', 'your', 'sin']","[('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('VERB', 'VBP'), ('ADV', 'RB'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('VERB', 'VBG'), ('ADV', 'RB'), ('DET', 'DT'), ('NOUN', 'NNS'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADV', 'RB'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('VERB', 'VB'), ('ADV', 'RB'), ('PRON', 'EX'), ('VERB', 'VBZ'), ('ADJ', 'JJR'), ('ADP', 'IN'), ('NOUN', 'NN'), ('ADP', 'IN'), ('VERB', 'VBG'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('AUX', 'MD'), ('PART', 'RB'), ('VERB', 'VB'), ('ADV', 'RB'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBP'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('VERB', 'VB'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('AUX', 'MD'), ('ADV', 'RB'), ('VERB', 'VB'), ('ADP', 'RP'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN')]","['TIME', 'TIME']","[tonight, tonight]"
2,nightmares_3,Minesweeper,Nightmares,2006,Been searching all day For the answers Do you remember when Life was so simple? They were shooting at us After all this time Shooting at us Killing us all And we’re all numb Numb with the sound Sound of our fears We’re all numb And just before you die Take a look up at the sky Tell them it was all worth it They’ll Be Hanging Us Tonight Raid all the liquor stores Kidnap the kids This night is not over yet Burning on Lucifer’s blood We’re trashed in the back of your car A cheap lay in the parking lot A shot for afterwards As I watched you slaying behind the wheel They’re gaining on us A sharp turn left Running out of time They’re gaining on us The lights flashed by As we sped towards our escape Nothing else mattered Nobody else cared They’ll be hanging us tonight This was our masterpiece,been searching all day for the answers do you remember when life was so simple they were shooting at us after all this time shooting at us killing us all and we’re all numb numb with the sound sound of our fears we’re all numb and just before you die take a look up at the sky tell them it was all worth it they’ll be hanging us tonight raid all the liquor stores kidnap the kids this night is not over yet burning on lucifer’s blood we’re trashed in the back of your car a cheap lay in the parking lot a shot for afterwards as i watched you slaying behind the wheel they’re gaining on us a sharp turn left running out of time they’re gaining on us the lights flashed by as we sped towards our escape nothing else mattered nobody else cared they’ll be hanging us tonight this was our masterpiece,"['been', 'searching', 'all', 'day', 'for', 'the', 'answers', 'do', 'you', 'remember', 'when', 'life', 'was', 'so', 'simple', 'they', 'were', 'shooting', 'at', 'us', 'after', 'all', 'this', 'time', 'shooting', 'at', 'us', 'killing', 'us', 'all', 'and', 'we', '’re', 'all', 'numb', 'numb', 'with', 'the', 'sound', 'sound', 'of', 'our', 'fears', 'we', '’re', 'all', 'numb', 'and', 'just', 'before', 'you', 'die', 'take', 'a', 'look', 'up', 'at', 'the', 'sky', 'tell', 'them', 'it', 'was', 'all', 'worth', 'it', 'they', '’ll', 'be', 'hanging', 'us', 'tonight', 'raid', 'all', 'the', 'liquor', 'stores', 'kidnap', 'the', 'kids', 'this', 'night', 'is', 'not', 'over', 'yet', 'burning', 'on', 'lucifer', '’s', 'blood', 'we', '’re', 'trashed', 'in', 'the', 'back', 'of', 'your', 'car', 'a', 'cheap', 'lay', 'in', 'the', 'parking', 'lot', 'a', 'shot', 'for', 'afterwards', 'as', 'i', 'watched', 'you', 'slaying', 'behind', 'the', 'wheel', 'they', '’re', 'gaining', 'on', 'us', 'a', 'sharp', 'turn', 'left', 'running', 'out', 'of', 'time', 'they', '’re', 'gaining', 'on', 'us', 'the', 'lights', 'flashed', 'by', 'as', 'we', 'sped', 'towards', 'our', 'escape', 'nothing', 'else', 'mattered', 'nobody', 'else', 'cared', 'they', '’ll', 'be', 'hanging', 'us', 'tonight', 'this', 'was', 'our', 'masterpiece']","['be', 'search', 'all', 'day', 'for', 'the', 'answer', 'do', 'you', 'remember', 'when', 'life', 'be', 'so', 'simple', 'they', 'be', 'shoot', 'at', 'we', 'after', 'all', 'this', 'time', 'shoot', 'at', 'we', 'kill', 'we', 'all', 'and', 'we', '’re', 'all', 'numb', 'numb', 'with', 'the', 'sound', 'sound', 'of', 'our', 'fear', 'we', '’re', 'all', 'numb', 'and', 'just', 'before', 'you', 'die', 'take', 'a', 'look', 'up', 'at', 'the', 'sky', 'tell', 'they', 'it', 'be', 'all', 'worth', 'it', 'they', '’ll', 'be', 'hang', 'we', 'tonight', 'raid', 'all', 'the', 'liquor', 'store', 'kidnap', 'the', 'kid', 'this', 'night', 'be', 'not', 'over', 'yet', 'burn', 'on', 'lucifer', '’s', 'blood', 'we', '’re', 'trash', 'in', 'the', 'back', 'of', 'your', 'car', 'a', 'cheap', 'lay', 'in', 'the', 'parking', 'lot', 'a', 'shot', 'for', 'afterwards', 'as', 'I', 'watch', 'you', 'slay', 'behind', 'the', 'wheel', 'they', '’re', 'gain', 'on', 'we', 'a', 'sharp', 'turn', 'leave', 'run', 'out', 'of', 'time', 'they', '’re', 'gain', 'on', 'we', 'the', 'light', 'flash', 'by', 'as', 'we', 'speed', 'towards', 'our', 'escape', 'nothing', 'else', 'matter', 'nobody', 'else', 'care', 'they', '’ll', 'be', 'hang', 'we', 'tonight', 'this', 'be', 'our', 'masterpiece']","[('AUX', 'VBN'), ('VERB', 'VBG'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('AUX', 'VBP'), ('PRON', 'PRP'), ('VERB', 'VB'), ('SCONJ', 'WRB'), ('NOUN', 'NN'), ('AUX', 'VBD'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('PRON', 'PRP'), ('AUX', 'VBD'), ('VERB', 'VBG'), ('ADP', 'IN'), ('PRON', 'PRP'), ('ADP', 'IN'), ('DET', 'PDT'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBG'), ('ADP', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('PRON', 'DT'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('CCONJ', 'CC'), ('ADV', 'RB'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('VERB', 'VBP'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'RP'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PRON', 'PRP'), ('AUX', 'VBD'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('PRON', 'PRP'), ('PRON', 'PRP'), ('AUX', 'MD'), ('AUX', 'VB'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('NOUN', 'NN'), ('VERB', 'VBP'), ('DET', 'PDT'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('VERB', 'VBP'), ('DET', 'DT'), ('NOUN', 'NNS'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('PART', 'RB'), ('ADV', 'RB'), ('ADV', 'RB'), ('VERB', 'VBG'), ('ADP', 'IN'), ('PROPN', 'NNP'), ('PART', 'POS'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('ADV', 'RB'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('PRON', 'PRP'), ('VERB', 'VBG'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('ADP', 'IN'), ('PRON', 'PRP'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('ADP', 'IN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('ADP', 'IN'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NNS'), ('VERB', 'VBN'), ('ADP', 'IN'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PRON', 'NN'), ('ADV', 'RB'), ('VERB', 'VBD'), ('PRON', 'NN'), ('ADV', 'RB'), ('VERB', 'VBD'), ('PRON', 'PRP'), ('AUX', 'MD'), ('AUX', 'VB'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('NOUN', 'NN'), ('PRON', 'DT'), ('AUX', 'VBD'), ('PRON', 'PRP$'), ('NOUN', 'NN')]","['DATE', 'GPE', 'TIME', 'TIME', 'TIME']","[all day, us, tonight, this night, tonight]"
3,nightmares_4,They'll Be Hanging Us Tonight,Nightmares,2006,Raid all the liquor stores Kidnap the kids This night's not over yet Running on Lucifer's blood We're trashed in the back of your car A cheap lay in the parking lot A shot for afters Trashed in the back of your car In the parking lot Shot for afters As I watched you slaying behind the wheel They're gaining on us A sharp turn left Running out of time They're gaining on us This night's not over yet Running on Lucifer's blood The lights flashed by as we sped towards our escape Nothing else mattered Nobody else cared They'll be hanging us tonight This was our masterpiece,raid all the liquor stores kidnap the kids this nights not over yet running on lucifers blood were trashed in the back of your car a cheap lay in the parking lot a shot for afters trashed in the back of your car in the parking lot shot for afters as i watched you slaying behind the wheel theyre gaining on us a sharp turn left running out of time theyre gaining on us this nights not over yet running on lucifers blood the lights flashed by as we sped towards our escape nothing else mattered nobody else cared theyll be hanging us tonight this was our masterpiece,"['raid', 'all', 'the', 'liquor', 'stores', 'kidnap', 'the', 'kids', 'this', 'nights', 'not', 'over', 'yet', 'running', 'on', 'lucifers', 'blood', 'were', 'trashed', 'in', 'the', 'back', 'of', 'your', 'car', 'a', 'cheap', 'lay', 'in', 'the', 'parking', 'lot', 'a', 'shot', 'for', 'afters', 'trashed', 'in', 'the', 'back', 'of', 'your', 'car', 'in', 'the', 'parking', 'lot', 'shot', 'for', 'afters', 'as', 'i', 'watched', 'you', 'slaying', 'behind', 'the', 'wheel', 'they', 're', 'gaining', 'on', 'us', 'a', 'sharp', 'turn', 'left', 'running', 'out', 'of', 'time', 'they', 're', 'gaining', 'on', 'us', 'this', 'nights', 'not', 'over', 'yet', 'running', 'on', 'lucifers', 'blood', 'the', 'lights', 'flashed', 'by', 'as', 'we', 'sped', 'towards', 'our', 'escape', 'nothing', 'else', 'mattered', 'nobody', 'else', 'cared', 'they', 'll', 'be', 'hanging', 'us', 'tonight', 'this', 'was', 'our', 'masterpiece']","['raid', 'all', 'the', 'liquor', 'store', 'kidnap', 'the', 'kid', 'this', 'night', 'not', 'over', 'yet', 'run', 'on', 'lucifer', 'blood', 'be', 'trash', 'in', 'the', 'back', 'of', 'your', 'car', 'a', 'cheap', 'lay', 'in', 'the', 'parking', 'lot', 'a', 'shot', 'for', 'after', 'trash', 'in', 'the', 'back', 'of', 'your', 'car', 'in', 'the', 'parking', 'lot', 'shoot', 'for', 'after', 'as', 'I', 'watch', 'you', 'slay', 'behind', 'the', 'wheel', 'they', 're', 'gain', 'on', 'we', 'a', 'sharp', 'turn', 'leave', 'run', 'out', 'of', 'time', 'they', 're', 'gain', 'on', 'we', 'this', 'night', 'not', 'over', 'yet', 'run', 'on', 'lucifer', 'blood', 'the', 'light', 'flash', 'by', 'as', 'we', 'speed', 'towards', 'our', 'escape', 'nothing', 'else', 'matter', 'nobody', 'else', 'care', 'they', 'll', 'be', 'hang', 'we', 'tonight', 'this', 'be', 'our', 'masterpiece']","[('VERB', 'VB'), ('DET', 'PDT'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('VERB', 'VBP'), ('DET', 'DT'), ('NOUN', 'NNS'), ('DET', 'DT'), ('NOUN', 'NNS'), ('PART', 'RB'), ('ADV', 'RB'), ('ADV', 'RB'), ('VERB', 'VBG'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('NOUN', 'NN'), ('AUX', 'VBD'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('VERB', 'VBN'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('PRON', 'PRP'), ('VERB', 'VBG'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('ADP', 'IN'), ('PRON', 'PRP'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('ADP', 'IN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('ADP', 'IN'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NNS'), ('PART', 'RB'), ('ADV', 'RB'), ('ADV', 'RB'), ('VERB', 'VBG'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('VERB', 'VBN'), ('ADP', 'IN'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PRON', 'NN'), ('ADV', 'RB'), ('VERB', 'VBD'), ('PRON', 'NN'), ('ADV', 'RB'), ('VERB', 'VBD'), ('PRON', 'PRP'), ('AUX', 'MD'), ('AUX', 'VB'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('NOUN', 'NN'), ('PRON', 'DT'), ('AUX', 'VBD'), ('PRON', 'PRP$'), ('NOUN', 'NN')]","['DATE', 'TIME']","[this nights, tonight]"
4,nightmares_5,This Confession Means Nothing,Nightmares,2006,I close my eyes And hold you in my arms Despite all the pain Your confessions means nothing,i close my eyes and hold you in my arms despite all the pain your confessions means nothing,"['i', 'close', 'my', 'eyes', 'and', 'hold', 'you', 'in', 'my', 'arms', 'despite', 'all', 'the', 'pain', 'your', 'confessions', 'means', 'nothing']","['I', 'close', 'my', 'eye', 'and', 'hold', 'you', 'in', 'my', 'arm', 'despite', 'all', 'the', 'pain', 'your', 'confession', 'mean', 'nothing']","[('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('SCONJ', 'IN'), ('DET', 'PDT'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('VERB', 'VBZ'), ('PRON', 'NN')]",[],[]
5,nightmares_6,In The Desert,Nightmares,2006,"We’ll fight this cause Even if it kills us The temperature is rising But our lungs will not collapse Here in the desert There’s nothing to run from Nothing to hide from So lets rock the casbah Take it by the scruff of the neck And if you’ve got the time, baby I’ve got the money And I’d give anything to see her smile again And I’d do anything for one last smile She had a love like nobody else Unrivalled beauty wanted them to love her back When they didn’t she shed a tear A piece of us all died that day We all died that day",we’ll fight this cause even if it kills us the temperature is rising but our lungs will not collapse here in the desert there’s nothing to run from nothing to hide from so lets rock the casbah take it by the scruff of the neck and if you’ve got the time baby i’ve got the money and i’d give anything to see her smile again and i’d do anything for one last smile she had a love like nobody else unrivalled beauty wanted them to love her back when they didn’t she shed a tear a piece of us all died that day we all died that day,"['we', '’ll', 'fight', 'this', 'cause', 'even', 'if', 'it', 'kills', 'us', 'the', 'temperature', 'is', 'rising', 'but', 'our', 'lungs', 'will', 'not', 'collapse', 'here', 'in', 'the', 'desert', 'there', '’s', 'nothing', 'to', 'run', 'from', 'nothing', 'to', 'hide', 'from', 'so', 'lets', 'rock', 'the', 'casbah', 'take', 'it', 'by', 'the', 'scruff', 'of', 'the', 'neck', 'and', 'if', 'you', '’ve', 'got', 'the', 'time', 'baby', 'i', '’ve', 'got', 'the', 'money', 'and', 'i', '’d', 'give', 'anything', 'to', 'see', 'her', 'smile', 'again', 'and', 'i', '’d', 'do', 'anything', 'for', 'one', 'last', 'smile', 'she', 'had', 'a', 'love', 'like', 'nobody', 'else', 'unrivalled', 'beauty', 'wanted', 'them', 'to', 'love', 'her', 'back', 'when', 'they', 'did', 'n’t', 'she', 'shed', 'a', 'tear', 'a', 'piece', 'of', 'us', 'all', 'died', 'that', 'day', 'we', 'all', 'died', 'that', 'day']","['we', '’ll', 'fight', 'this', 'cause', 'even', 'if', 'it', 'kill', 'we', 'the', 'temperature', 'be', 'rise', 'but', 'our', 'lung', 'will', 'not', 'collapse', 'here', 'in', 'the', 'desert', 'there', '’', 'nothing', 'to', 'run', 'from', 'nothing', 'to', 'hide', 'from', 'so', 'lets', 'rock', 'the', 'casbah', 'take', 'it', 'by', 'the', 'scruff', 'of', 'the', 'neck', 'and', 'if', 'you', '’ve', 'get', 'the', 'time', 'baby', 'I', '’ve', 'get', 'the', 'money', 'and', 'I', '’d', 'give', 'anything', 'to', 'see', 'her', 'smile', 'again', 'and', 'I', '’d', 'do', 'anything', 'for', 'one', 'last', 'smile', 'she', 'have', 'a', 'love', 'like', 'nobody', 'else', 'unrivalled', 'beauty', 'want', 'they', 'to', 'love', 'she', 'back', 'when', 'they', 'do', 'not', 'she', 'shed', 'a', 'tear', 'a', 'piece', 'of', 'we', 'all', 'die', 'that', 'day', 'we', 'all', 'die', 'that', 'day']","[('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADV', 'RB'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('VERB', 'VBG'), ('CCONJ', 'CC'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('AUX', 'MD'), ('PART', 'RB'), ('VERB', 'VB'), ('ADV', 'RB'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'EX'), ('VERB', 'VBZ'), ('PRON', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('ADP', 'IN'), ('PRON', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('ADP', 'IN'), ('ADV', 'RB'), ('PROPN', 'NNP'), ('NOUN', 'NN'), ('DET', 'DT'), ('PROPN', 'NNP'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBD'), ('DET', 'DT'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADV', 'RB'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('AUX', 'PRP'), ('VERB', 'VBP'), ('PRON', 'NN'), ('ADP', 'IN'), ('NUM', 'CD'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'NN'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBD'), ('PRON', 'PRP'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADV', 'RB'), ('SCONJ', 'WRB'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('PART', 'RB'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('DET', 'DT'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP'), ('PRON', 'DT'), ('VERB', 'VBD'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('PRON', 'DT'), ('VERB', 'VBD'), ('DET', 'DT'), ('NOUN', 'NN')]","['GPE', 'CARDINAL', 'DATE', 'DATE']","[casbah, one, that day, that day]"
